brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
2600570,@736135 Hello Robert. Let's look into that. Restore Licenses to refresh your privileges and try again: https://t.co/zuLywYmK36,2600571,my account is not showing that I'm part of psplus how do I get this fixed just payed for a 12 month subscription???,@AskPlayStation my account is not showing that I'm part of psplus how do I get this fixed just payed for a 12 month subscription???,Customer: @AskPlayStation my account is not showing that I'm part of psplus how do I get this fixed just payed for a 12 month subscription???,2,Fri Nov 17 07:14:07 +0000 2017
1775241,@245419 Please make sure that you've at least double the amount of space on the PS4 than the size of the game. Keep us posted.,1775239,Hello! It’s a physical copy of the game. Only happening with this one in particular.,@AskPlayStation Hello! It’s a physical copy of the game. Only happening with this one in particular.,"Customer: @AskPlayStation can you help me please. I have a game update that gets to a certain point and then restarts 😔 downloading for 2 days now
Brand (AskPlayStation): @245419 Hello there! Is the issue happening with more games?
Is this a physical or a digital copy?
Customer: @AskPlayStation Hello! It’s a physical copy of the game. Only happening with this one in particular.",4,Wed Nov 08 01:40:17 +0000 2017
1029377,@363550 Hello Mark. Sorry for the delay. How can we help you today? Please provide us more details.,1029379,I Am In Need Of Assistance,@AskPlayStation I Am In Need Of Assistance,Customer: @AskPlayStation I Am In Need Of Assistance,2,Mon Oct 23 03:49:38 +0000 2017
2877531,@798734 Hi there! Please check your DM's for more instructions.,2877532,can you please help me I got to verify my account with an email I don’t use anymore and i forgot the password what should I do I don’t want to loose everything PLEASE HELP,@AskPlayStation can you please help me I got to verify my account with an email I don’t use anymore and i forgot the password what should I do I don’t want to loose everything PLEASE HELP,Customer: @AskPlayStation can you please help me I got to verify my account with an email I don’t use anymore and i forgot the password what should I do I don’t want to loose everything PLEASE HELP,2,Tue Nov 28 06:35:48 +0000 2017
223330,@169348 Sorry for the inconvenience. Are you using a PS3 or a PS4? Is a wired or wireless connection?,223331,"this has been happening for about 2 days and i cant play online, can you help me? https://t.co/t9Sa2W7Y6U","@AskPlayStation this has been happening for about 2 days and i cant play online, can you help me? https://t.co/t9Sa2W7Y6U","Customer: @AskPlayStation this has been happening for about 2 days and i cant play online, can you help me? https://t.co/t9Sa2W7Y6U",2,Thu Oct 05 03:29:05 +0000 2017
273513,"@181340  Happy to help. Please power cycle your network devices and try again, steps here: https://t.co/UUMNDRIFMj",273514,after the update I'm not connecting to the PlayStation network but am connected to internet please help.,@AskPlayStation after the update I'm not connecting to the PlayStation network but am connected to internet please help.,Customer: @AskPlayStation after the update I'm not connecting to the PlayStation network but am connected to internet please help.,2,Fri Oct 06 04:35:53 +0000 2017
1397113,"@444885 Great question! For further assistance, please contact the developer of the game: https://t.co/kJLhOFRXm5",1397114,"how can transfer my ps3 gat 5 account to my ps4 online progress
@AskPlayStation","how can transfer my ps3 gat 5 account to my ps4 online progress
@AskPlayStation","Customer: how can transfer my ps3 gat 5 account to my ps4 online progress
@AskPlayStation",2,Mon Oct 16 16:25:15 +0000 2017
773210,@304708 Happy to help! Can you please follow us and send us a direct message with more information regarding your issue?,773211,i cant play my digital games and my ps4 is primary and my bros account can play but i didnt buy it on his please help,@AskPlayStation i cant play my digital games and my ps4 is primary and my bros account can play but i didnt buy it on his please help,Customer: @AskPlayStation i cant play my digital games and my ps4 is primary and my bros account can play but i didnt buy it on his please help,2,Thu Oct 12 01:18:02 +0000 2017
1484648,@188533  Please let us know the region of your PSN account.,1484650,"Hi, do you guys have an email so I could contact you? I have pictures for my problem and would be glad to show you guys.","@AskPlayStation Hi, do you guys have an email so I could contact you? I have pictures for my problem and would be glad to show you guys.","Customer: @AskPlayStation Hi, do you guys have an email so I could contact you? I have pictures for my problem and would be glad to show you guys.",2,Fri Nov 03 03:18:36 +0000 2017
976024,@351478 Hello Zeke. Let's look into that. Please check your DM's for further instructions.,976025,I received an email about a $10 GC from VRV. When I tried to redeem it the error said the code was invalid. What can I do to fix this issue?,@AskPlayStation I received an email about a $10 GC from VRV. When I tried to redeem it the error said the code was invalid. What can I do to fix this issue?,Customer: @AskPlayStation I received an email about a $10 GC from VRV. When I tried to redeem it the error said the code was invalid. What can I do to fix this issue?,2,Sun Oct 22 04:06:31 +0000 2017
1184033,@398419 Hi there. Let's look into that. Please check your DM's for further instructions.,1184034,"im having problems with my account,it says someone logged into my account even though i changed the password 2-3 times","@AskPlayStation im having problems with my account,it says someone logged into my account even though i changed the password 2-3 times","Customer: @AskPlayStation im having problems with my account,it says someone logged into my account even though i changed the password 2-3 times",2,Sun Oct 15 20:49:19 +0000 2017
2159965,@634394 Thank you! Please check your DMs for assistance.,2159966,I do follow you guys :O,@AskPlayStation I do follow you guys :O,"Customer: @AskPlayStation hi team, so, safe mode loop..? I went to use a usb stick/drive to install the new update to see it it fixed itself.. But my ps4 has to format that stick/drive... And then my PC doesnt pick it up... Im a little stuck here..
Brand (AskPlayStation): @634394 Hi Chad. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!
Customer: @AskPlayStation I do follow you guys :O",4,Thu Nov 09 06:39:40 +0000 2017
1097122,@378890 Sorry for the inconvenience. Please check the troubleshooting in the next link: https://t.co/oiLkb8DKLj,1097123,"I've been trying to verify my phone number for almost 2 hours, and I still haven't received any message.","@AskPlayStation I've been trying to verify my phone number for almost 2 hours, and I still haven't received any message.","Customer: @AskPlayStation I've been trying to verify my phone number for almost 2 hours, and I still haven't received any message.",2,Mon Oct 23 21:53:02 +0000 2017
1456076,@457965 We have sent you a Direct Message via Twitter with further instructions.,1456078,"nope, its showing ive preordered the game but it wont let me downoad it, it just tells me its playable in 4hrs","@AskPlayStation nope, its showing ive preordered the game but it wont let me downoad it, it just tells me its playable in 4hrs","Customer: @AskPlayStation your call of duty pre order was advertised as downloadable 2 days early without play but I’m not getting that option
Brand (AskPlayStation): @457965 Odd! Have you tried starting the download via PC? Give it a try and keep us posted! https://t.co/r6svjqEbUM
Customer: @AskPlayStation im getting this error on the laptop? on the ps4 im just getting a timer until tomorrow https://t.co/qQuU0MouBk
Brand (AskPlayStation): @457965 Strange! Please try deleting cookies and browsing history. If it persists, try through a different browser.
Customer: @AskPlayStation still getting the error on the pc...more concernd about the playstation
Brand (AskPlayStation): @457965 Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z
Customer: @AskPlayStation nope, its showing ive preordered the game but it wont let me downoad it, it just tells me its playable in 4hrs",8,Thu Nov 02 19:59:06 +0000 2017
935169,@341794 Would you be able to try for us and let us know if the issue occurs?,935168,I haven't tried yet because ESPN through the website is borderline unwatchable (quality is horrible and has been for months).,@AskPlayStation I haven't tried yet because ESPN through the website is borderline unwatchable (quality is horrible and has been for months).,"Customer: @AskPlayStation Why does the ipad Vue app keep stopping my show every 10 minutes? Really hard to watch football this way.
Brand (AskPlayStation): @341794 Oh no! Is this only happening on your iPad, or on your other Vue-enabled devices as well?
Customer: @AskPlayStation Happening across all 3 ipads in the house. Multiple reboots and restarting of the apps.
Brand (AskPlayStation): @341794 Thank you for clarifying. And does this happen while Vueing on our site at https://t.co/G5pmSwbZHo?
Customer: @AskPlayStation I haven't tried yet because ESPN through the website is borderline unwatchable (quality is horrible and has been for months).",6,Sat Oct 21 17:53:18 +0000 2017
815335,"@314165 Lamentamos saber isso David, siga o nosso Twitter e envie uma mensagem direta para nós, assim conseguir enviar futuras intrções.",815336,como posso redefinir minha senha da psn que foi hackeada sem a data de nascimento?,@121984 como posso redefinir minha senha da psn que foi hackeada sem a data de nascimento?,Customer: @121984 como posso redefinir minha senha da psn que foi hackeada sem a data de nascimento?,2,Mon Oct 30 16:52:20 +0000 2017
1705508,@516936 Sorry for the inconvenience. Please let us k now the region of your PSN account.,1705510,ive tried to communicate via live chat every time i put my information they say your blocked from live chat why ?i have prob,@AskPlayStation ive tried to communicate via live chat every time i put my information they say your blocked from live chat why ?i have prob,Customer: @AskPlayStation ive tried to communicate via live chat every time i put my information they say your blocked from live chat why ?i have prob,2,Sat Oct 28 23:14:17 +0000 2017
1371366,@439216 Please try rebuilding the database. Follow the steps on the next article: https://t.co/OOaq76kzAA,1371367,I’m trying to do the 5.01 patch I was affected by the 5.0 patch I thought this new patch would fix it was I wrong!,@AskPlayStation I’m trying to do the 5.01 patch I was affected by the 5.0 patch I thought this new patch would fix it was I wrong!,"Customer: @AskPlayStation  I’m still getting error ce-35888-2 any ideas
Brand (AskPlayStation): @439216 Here to help! When exactly are you receiving that error code?
Customer: @AskPlayStation I’m trying to do the 5.01 patch I was affected by the 5.0 patch I thought this new patch would fix it was I wrong!",4,Tue Oct 31 16:06:16 +0000 2017
